biome,N,ncom,init,frt,srichness,isimpson
med,10,1858,12,6.54450274,1,1.0
med,10,1859,1,250.0,1,1.0
med,10,1859,2,185.185181,1,1.0
med,10,1859,3,192.307693,1,1.0
med,10,1859,4,161.290329,1,1.0
med,10,1859,5,217.391312,1,1.0
med,10,1859,6,200.0,1,1.0
med,10,1859,7,200.0,1,1.0
med,10,1859,8,192.307693,1,1.0
med,10,1859,9,138.888885,1,1.0
med,10,1859,10,192.307693,1,1.0
med,10,1859,11,185.185181,1,1.0
med,10,1859,12,384.615387,1,1.0
med,10,1860,1,15.3374233,1,1.0
med,10,1860,2,15.3374233,1,1.0
med,10,1860,3,14.5772591,1,1.0
med,10,1860,4,16.0771713,1,1.0
med,10,1860,5,14.6198826,1,1.0
med,10,1860,6,15.0150146,1,1.0
med,10,1860,7,14.8367949,1,1.0
med,10,1860,8,15.772871,1,1.0
med,10,1860,9,15.7232704,1,1.0
med,10,1860,10,15.3374233,1,1.0
med,10,1860,11,15.4320984,1,1.0
med,10,1860,12,14.9253731,1,1.0
med,10,1861,1,113.63636,1,1.0
med,10,1861,2,217.391312,1,1.0
med,10,1861,3,135.135132,1,1.0
med,10,1861,4,113.63636,1,1.0
med,10,1861,5,135.135132,1,1.0
med,10,1861,6,142.857147,1,1.0
med,10,1861,7,135.135132,1,1.0
med,10,1861,8,119.047623,1,1.0
med,10,1861,9,128.205124,1,1.0
med,10,1861,10,121.951218,1,1.0
med,10,1861,11,131.578949,1,1.0
med,10,1861,12,119.047623,1,1.0
med,10,1862,1,1000.0,1,1.0
med,10,1862,2,500.0,1,1.0
med,10,1862,3,125.0,2,1.82000144266587
med,10,1862,4,294.117645,1,1.0
med,10,1862,5,39.370079,4,1.4107764062632335
med,10,1862,6,69.4444427,2,1.7200220946389317
med,10,1862,7,94.3396225,2,1.6807450056023634
med,10,1862,8,119.047623,4,1.8906225705483102
med,10,1862,9,84.7457657,3,2.0234071946607144
med,10,1862,10,454.545441,1,1.0
med,10,1862,11,454.545441,2,1.073108508836353
med,10,1862,12,53.7634392,4,2.191524292727783
med,10,1863,1,27.173914,1,1.0
med,10,1863,2,28.5714283,1,1.0
med,10,1863,3,28.40909,1,1.0
med,10,1863,4,30.30303,1,1.0
med,10,1863,5,29.069767,1,1.0
med,10,1863,6,31.25,1,1.0
med,10,1863,7,29.4117641,1,1.0
med,10,1863,8,31.8471336,1,1.0
med,10,1863,9,29.2397652,1,1.0
med,10,1863,10,29.069767,1,1.0
med,10,1863,11,31.8471336,1,1.0
med,10,1863,12,30.8641968,1,1.0
med,10,1864,1,15.1057405,5,1.7672828558111318
med,10,1864,2,20.6611576,3,2.2837561811766
med,10,1864,3,172.413788,3,1.0896911932265587
med,10,1864,4,31.4465408,3,2.7320752417570535
med,10,1864,5,23.8095245,3,2.884660204426751
med,10,1864,6,51.0204086,4,2.5397853575742633
med,10,1864,7,14.5348835,5,1.538368764780946
med,10,1864,8,20.5761318,3,2.540054716144854
med,10,1864,9,41.6666679,3,2.168172155043277
med,10,1864,10,35.7142868,3,2.55134147056329
med,10,1864,11,125.0,3,1.450408566177661
med,10,1864,12,25.5102043,3,2.8562239904739894
med,10,1865,1,27.173914,2,1.9157636228182886
med,10,1865,2,26.8817196,2,1.8762989072410485
med,10,1865,3,25.6410255,2,1.7832624185636523
med,10,1865,4,26.7379684,2,1.8724453453648275
med,10,1865,5,26.7379684,2,1.8985126428881323
med,10,1865,6,26.4550266,2,1.868764279838052
med,10,1865,7,26.8817196,2,1.8617080518472922
med,10,1865,8,27.0270271,2,1.8874102788133464
med,10,1865,9,26.8817196,2,1.8655390060472072
med,10,1865,10,25.6410255,2,1.8018055264920034
med,10,1865,11,25.6410255,2,1.7938651248450994
med,10,1865,12,25.7731953,2,1.8351258379072681
med,10,1866,1,28.9017334,3,2.877898181219426
med,10,1866,2,29.7619057,3,2.8244779766107655
med,10,1866,3,30.30303,3,2.728787007714136
med,10,1866,4,28.0898876,3,2.940996379796103
med,10,1866,5,29.7619057,3,2.824633051019098
med,10,1866,6,29.069767,3,2.8635879783644045
med,10,1866,7,30.1204815,3,2.73692457677727
med,10,1866,8,29.9401207,3,2.7601093756148285
med,10,1866,9,28.2485867,3,2.903064059352644
med,10,1866,10,29.2397652,3,2.8255415112522417
med,10,1866,11,29.4117641,3,2.8779321524900316
med,10,1866,12,30.8641968,3,2.7439924749322473
med,10,1867,1,7.03234863,1,1.0
med,10,1867,2,7.33137846,1,1.0
med,10,1867,3,6.99300718,1,1.0
med,10,1867,4,6.87757921,1,1.0
med,10,1867,5,7.55287027,1,1.0
med,10,1867,6,6.93481255,1,1.0
med,10,1867,7,7.09219837,1,1.0
med,10,1867,8,7.29927015,1,1.0
med,10,1867,9,7.14285707,1,1.0
med,10,1867,10,7.11237574,1,1.0
med,10,1867,11,7.27802038,1,1.0
med,10,1867,12,6.94444466,1,1.0
med,10,1868,1,79.3650818,4,2.5680211988052326
med,10,1868,2,73.5294113,4,2.585866408627811
med,10,1868,3,80.6451645,4,2.5766457258537008
med,10,1868,4,78.125,4,2.572207942147345
med,10,1868,5,86.2068939,4,2.551221097535491
med,10,1868,6,87.7192993,4,2.536706748790577
med,10,1868,7,76.9230804,4,2.5910749211384316
med,10,1868,8,69.4444427,4,2.6096598884820295
med,10,1868,9,86.2068939,4,2.5521434012209183
med,10,1868,10,80.6451645,4,2.581234517368046
med,10,1868,11,64.9350662,4,2.617745593383466
med,10,1868,12,68.4931488,4,2.611928011462311
med,10,1869,1,14.8367949,3,2.0535470929819195
med,10,1869,2,14.9253731,2,1.7527781902855146
med,10,1869,3,14.4092216,3,2.0329978816508847
med,10,1869,4,45.4545441,2,1.9889660202279695
med,10,1869,5,14.6627569,3,2.0438791294968546
med,10,1869,6,14.9253731,3,2.063016073818238
med,10,1869,7,14.4092216,3,2.014933549562497
med,10,1869,8,14.3266478,3,2.071302700636033
med,10,1869,9,14.2857141,3,2.0311342085239854
med,10,1869,10,14.7492628,3,2.0719957366468185
med,10,1869,11,14.6627569,3,2.065539422432009
med,10,1869,12,14.084507,3,2.011439264455244
med,10,1870,1,24.5098038,2,1.5278898959924887
med,10,1870,2,24.1545887,2,1.5103941631568858
med,10,1870,3,23.696682,2,1.4540371951450104
med,10,1870,4,24.2718449,2,1.5285941850931664
med,10,1870,5,24.2718449,2,1.5382292805070286
med,10,1870,6,23.9234447,2,1.4780327490754634
med,10,1870,7,24.3902435,2,1.5360729543444536
med,10,1870,8,24.6305428,2,1.5631871836297009
med,10,1870,9,23.9234447,2,1.4770094307182091
med,10,1870,10,24.1545887,2,1.496424946044601
med,10,1870,11,24.5098038,2,1.5338276560327693
med,10,1870,12,24.5098038,2,1.543595991274847
med,10,1871,1,29.5857983,2,1.1648185556160786
med,10,1871,2,31.8471336,2,1.2085844486689863
med,10,1871,3,28.0898876,2,1.1346571038757594
med,10,1871,4,31.25,2,1.2180804756834493
med,10,1871,5,34.013607,2,1.2945942201945753
med,10,1871,6,30.6748466,2,1.2245294087658123
med,10,1871,7,30.8641968,2,1.185381627803339
med,10,1871,8,34.013607,2,1.2231864335697247
med,10,1871,9,32.051281,2,1.2271683149940031
med,10,1871,10,32.8947372,2,1.2526961117347086
med,10,1871,11,30.30303,2,1.2104284665301763
med,10,1871,12,30.8641968,2,1.2037891172819881
med,10,1872,1,7.22543335,1,1.0
med,10,1872,2,7.34214401,1,1.0
med,10,1872,3,7.49625206,1,1.0
med,10,1872,4,7.23588991,1,1.0
med,10,1872,5,7.30994129,1,1.0
med,10,1872,6,7.24637699,1,1.0
med,10,1872,7,6.99300718,1,1.0
med,10,1872,8,7.46268654,1,1.0
med,10,1872,9,7.22543335,1,1.0
med,10,1872,10,7.26744175,1,1.0
med,10,1872,11,7.3746314,1,1.0
med,10,1872,12,7.16332388,1,1.0
med,10,1873,1,25.5102043,3,1.6429899390458047
med,10,1873,2,138.888885,2,1.868698851906571
med,10,1873,3,24.1545887,3,1.6672396395352838
med,10,1873,4,24.8756218,3,1.6417120051210445
med,10,1873,5,25.6410255,3,1.6087609789035433
med,10,1873,6,25.2525253,3,1.6502780771727086
med,10,1873,7,24.7524757,3,1.6200464479968009
med,10,1873,8,24.3902435,3,1.662239515189301
med,10,1873,9,26.041666,3,1.6489583646743913
med,10,1873,10,25.5102043,3,1.5920276187667421
med,10,1873,11,25.5102043,3,1.6325925198516642
med,10,1873,12,24.8756218,3,1.6616112736360946
med,10,1874,1,84.7457657,1,1.0
med,10,1874,2,71.4285736,1,1.0
med,10,1874,3,86.2068939,1,1.0
med,10,1874,4,78.125,1,1.0
med,10,1874,5,78.125,1,1.0
med,10,1874,6,80.6451645,1,1.0
med,10,1874,7,69.4444427,1,1.0
med,10,1874,8,71.4285736,1,1.0
med,10,1874,9,80.6451645,1,1.0
med,10,1874,10,69.4444427,1,1.0
med,10,1874,11,87.7192993,1,1.0
med,10,1874,12,71.4285736,1,1.0
med,10,1875,1,8.16993427,2,1.0451924374256998
med,10,1875,2,7.97448158,2,1.0453664766380555
med,10,1875,3,8.01282024,2,1.0450350446165948
med,10,1875,4,7.9365077,2,1.0452911925676645
med,10,1875,5,8.09061527,2,1.0451263221771956
med,10,1875,6,8.05152988,2,1.026622631037076
med,10,1875,7,8.23723221,2,1.0449427461673475
med,10,1875,8,8.26446247,2,1.0449841613770168
med,10,1875,9,8.0,2,1.044997037784247
med,10,1875,10,7.71604919,2,1.0453747982567423
med,10,1875,11,7.92393017,2,1.0452921769910137
med,10,1875,12,8.29187393,2,1.0444715210425062
med,10,1876,1,12.2249393,1,1.0
med,10,1876,2,12.1654501,1,1.0
med,10,1876,3,11.6822433,1,1.0
med,10,1876,4,11.6822433,1,1.0
med,10,1876,5,11.8203306,1,1.0
med,10,1876,6,11.4416475,1,1.0
med,10,1876,7,12.1951218,1,1.0
med,10,1876,8,12.1359224,1,1.0
med,10,1876,9,12.3152714,1,1.0
med,10,1876,10,11.5473442,1,1.0
med,10,1876,11,12.0772943,1,1.0
med,10,1876,12,11.6822433,1,1.0
med,10,1877,1,69.4444427,3,1.8116639631311482
med,10,1877,2,68.4931488,3,1.7721314760553435
med,10,1877,3,68.4931488,3,1.7879086235494113
med,10,1877,4,66.6666641,3,1.7836035120565916
med,10,1877,5,71.4285736,3,1.802981450207775
med,10,1877,6,67.5675659,3,1.7920654939552252
med,10,1877,7,69.4444427,3,1.7982201123789125
med,10,1877,8,66.6666641,3,1.7855625218166986
med,10,1877,9,70.4225388,3,1.7892891301714453
med,10,1877,10,69.4444427,3,1.8093900189862182
med,10,1877,11,67.5675659,3,1.79085522021597
med,10,1877,12,67.5675659,3,1.7952243027779438
med,10,1878,1,27.4725266,3,2.566869924956143
med,10,1878,2,27.0270271,3,2.5265922480532743
med,10,1878,3,27.4725266,3,2.568761833232381
med,10,1878,4,27.3224049,3,2.551554898521722
med,10,1878,5,27.3224049,3,2.5944232676486947
med,10,1878,6,27.173914,3,2.5667915654144493
med,10,1878,7,27.0270271,3,2.586731589288473
med,10,1878,8,27.0270271,3,2.438287350011338
med,10,1878,9,27.4725266,3,2.4965005612706648
med,10,1878,10,26.8817196,3,2.4589597898719067
med,10,1878,11,27.173914,3,2.5277168627388784
med,10,1878,12,26.5957451,3,2.386904768270194
med,10,1879,1,185.185181,4,2.850483610782359
med,10,1879,2,156.25,4,3.0371428650738586
med,10,1879,3,250.0,3,1.8848652807822392
med,10,1879,4,178.571426,3,1.976724500677448
med,10,1879,5,161.290329,3,2.2712474797244866
med,10,1879,6,172.413788,4,2.7001644584415847
med,10,1879,7,200.0,4,2.941322524845186
med,10,1879,8,192.307693,4,2.9345794139876635
med,10,1879,9,208.333328,3,2.6893821379363656
med,10,1879,10,172.413788,3,2.7685555561560835
med,10,1879,11,172.413788,4,3.208300722347361
med,10,1879,12,178.571426,4,2.583493115671012
med,10,1880,1,7.84929371,1,1.0
med,10,1880,2,8.18330574,1,1.0
med,10,1880,3,8.36120415,1,1.0
med,10,1880,4,8.10372734,1,1.0
med,10,1880,5,8.29187393,1,1.0
med,10,1880,6,7.73993826,1,1.0
med,10,1880,7,8.14332294,1,1.0
med,10,1880,8,7.97448158,1,1.0
med,10,1880,9,7.72797537,1,1.0
med,10,1880,10,7.8247261,1,1.0
med,10,1880,11,8.26446247,1,1.0
med,10,1880,12,8.11688328,1,1.0
med,10,1881,1,39.6825409,2,1.3292405431014724
med,10,1881,2,39.6825409,2,1.3555677422907408
med,10,1881,3,39.6825409,2,1.3034560928876993
med,10,1881,4,41.6666679,2,1.454700092612557
med,10,1881,5,41.3223152,2,1.4376509681522456
med,10,1881,6,40.0,2,1.3574243646323647
med,10,1881,7,40.3225822,2,1.3640394004321565
med,10,1881,8,40.9836082,2,1.414794725417989
med,10,1881,9,40.6504059,2,1.3989417135624773
med,10,1881,10,41.6666679,2,1.4284372981448747
med,10,1881,11,38.7596893,2,1.2574451628922128
med,10,1881,12,40.3225822,2,1.417123619004062
med,10,1882,1,73.5294113,1,1.0
med,10,1882,2,73.5294113,1,1.0
med,10,1882,3,71.4285736,1,1.0
med,10,1882,4,80.6451645,1,1.0
med,10,1882,5,80.6451645,1,1.0
med,10,1882,6,65.7894745,1,1.0
med,10,1882,7,76.9230804,1,1.0
med,10,1882,8,73.5294113,1,1.0
med,10,1882,9,80.6451645,1,1.0
med,10,1882,10,78.125,1,1.0
med,10,1882,11,73.5294113,1,1.0
med,10,1882,12,72.463768,1,1.0
med,10,1883,1,6.49350643,1,1.0
med,10,1883,2,172.413788,2,1.6029217385818983
med,10,1883,3,161.290329,2,1.5547588343171965
med,10,1883,4,6.36132336,1,1.0
med,10,1883,5,6.62251663,1,1.0
med,10,1883,6,6.51890469,1,1.0
med,10,1883,7,6.39386177,1,1.0
med,10,1883,8,6.57030201,1,1.0
med,10,1883,9,6.70241308,1,1.0
med,10,1883,10,6.44329882,1,1.0
med,10,1883,11,6.50195074,1,1.0
med,10,1883,12,6.55308008,1,1.0
med,10,1884,1,15.772871,2,1.4829565582687325
med,10,1884,2,15.6739817,2,1.468600622706716
med,10,1884,3,16.0256405,2,1.513554791317301
med,10,1884,4,15.3374233,2,1.3630411369756408
med,10,1884,5,16.1812305,2,1.5787968383781632
med,10,1884,6,16.0256405,2,1.5277894157015743
med,10,1884,7,15.7232704,2,1.4867442345443191
med,10,1884,8,16.0256405,2,1.5655054030136457
med,10,1884,9,16.0771713,2,1.5577894681742845
med,10,1884,10,15.9235668,2,1.5334249611007535
med,10,1884,11,15.9744406,2,1.5057912015445791
med,10,1884,12,15.8730154,2,1.4666449185181027
med,10,1885,1,8.19672108,3,2.3957787893435483
med,10,1885,2,8.81834221,3,2.454064888487751
med,10,1885,3,8.68055534,3,2.4313625541614003
med,10,1885,4,8.9285717,3,2.437313411473523
med,10,1885,5,8.77192974,3,2.4095922028501047
med,10,1885,6,8.50340176,3,2.425325253414705
med,10,1885,7,8.62068939,3,2.413126988011075
med,10,1885,8,8.54700851,3,2.4127823817518403
med,10,1885,9,8.59106541,3,2.4248925215244186
med,10,1885,10,8.66551113,3,2.42815128174268
med,10,1885,11,9.12408733,3,2.3776316903840593
med,10,1885,12,8.74125862,3,2.4503533250499654
med,10,1886,1,45.0450439,3,1.6044419768773404
med,10,1886,2,18.8679237,3,2.167059891992215
med,10,1886,3,18.5185184,3,2.1781220834204977
med,10,1886,4,18.4501839,3,2.1570782847078434
med,10,1886,5,48.5436897,3,1.5189557664793183
med,10,1886,6,46.2962952,3,1.4992806915636152
med,10,1886,7,47.1698112,3,1.5936312408072746
med,10,1886,8,54.3478279,3,1.4617850055338542
med,10,1886,9,46.2962952,3,1.6054462723552596
med,10,1886,10,51.5463905,3,1.4390512444143524
med,10,1886,11,19.762846,4,2.242143902955639
med,10,1886,12,19.0114059,3,2.136736052987311
med,10,1887,1,98.0392151,3,1.6252653350684723
med,10,1887,2,104.166664,3,1.6230575278439343
med,10,1887,3,102.040817,3,1.6235553752558252
med,10,1887,4,102.040817,3,1.6245173627624627
med,10,1887,5,106.38298,3,1.6243381518240767
med,10,1887,6,113.63636,3,1.6184072752573377
med,10,1887,7,87.7192993,3,1.6332857549977502
med,10,1887,8,98.0392151,3,1.6281189644582241
med,10,1887,9,111.111115,3,1.6195086395966622
med,10,1887,10,113.63636,3,1.6185686840584517
med,10,1887,11,98.0392151,3,1.6255312199907217
med,10,1887,12,90.9090881,3,1.6309858250130436
med,10,1888,1,78.125,3,1.7688321667208482
med,10,1888,2,70.4225388,2,1.8732219988263197
med,10,1888,3,80.6451645,3,1.6611268090058606
med,10,1888,4,76.9230804,2,1.768093991951615
med,10,1888,5,80.6451645,3,1.7890206700998987
med,10,1888,6,68.4931488,2,1.9371210753390313
med,10,1888,7,80.6451645,2,1.6709559292217488
med,10,1888,8,87.7192993,2,1.5268663235339126
med,10,1888,9,90.9090881,3,1.494883937495041
med,10,1888,10,86.2068939,2,1.5413547758775283
med,10,1888,11,76.9230804,3,1.788153529652343
med,10,1888,12,83.3333359,3,1.6098063663427735
med,10,1889,1,384.615387,1,1.0
med,10,1889,2,277.777771,1,1.0
med,10,1889,3,238.095245,1,1.0
med,10,1889,4,227.27272,1,1.0
med,10,1889,5,294.117645,1,1.0
med,10,1889,6,294.117645,1,1.0
med,10,1889,7,166.666672,1,1.0
med,10,1889,8,161.290329,1,1.0
med,10,1889,9,208.333328,1,1.0
med,10,1889,10,263.157898,1,1.0
med,10,1889,11,250.0,1,1.0
med,10,1889,12,263.157898,1,1.0
med,10,1890,1,67.5675659,1,1.0
med,10,1890,2,70.4225388,1,1.0
med,10,1890,3,79.3650818,1,1.0
med,10,1890,4,75.757576,1,1.0
med,10,1890,5,64.102562,1,1.0
med,10,1890,6,66.6666641,1,1.0
med,10,1890,7,70.4225388,1,1.0
med,10,1890,8,73.5294113,1,1.0
med,10,1890,9,58.139534,1,1.0
med,10,1890,10,62.5,1,1.0
med,10,1890,11,62.5,1,1.0
med,10,1890,12,64.9350662,1,1.0
med,10,1891,1,8.36120415,3,1.991438686940418
med,10,1891,2,8.51788712,3,1.955457458706952
med,10,1891,3,8.30564785,3,1.9905093413328092
med,10,1891,4,8.44594574,3,1.972174230742805
med,10,1891,5,8.3892622,3,1.9839232290748063
med,10,1891,6,8.31946754,3,1.9963411115325673
med,10,1891,7,8.18330574,3,2.0162587937630043
med,10,1891,8,8.41750813,3,1.999745918123917
med,10,1891,9,8.48896408,3,1.9699023119180188
med,10,1891,10,8.3892622,3,2.0133241721238
med,10,1891,11,8.34724522,3,2.0031761961710637
med,10,1891,12,8.44594574,3,1.9593688314117077
med,10,1892,1,111.111115,1,1.0
med,10,1892,2,111.111115,1,1.0
med,10,1892,3,100.0,1,1.0
med,10,1892,4,92.5925903,1,1.0
med,10,1892,5,104.166664,1,1.0
med,10,1892,6,119.047623,1,1.0
med,10,1892,7,113.63636,1,1.0
med,10,1892,8,83.3333359,1,1.0
med,10,1892,9,121.951218,1,1.0
med,10,1892,10,98.0392151,1,1.0
med,10,1892,11,89.2857132,1,1.0
med,10,1892,12,113.63636,1,1.0
med,10,1893,1,217.391312,3,1.958249776074461
med,10,1893,2,263.157898,3,1.7593067582544704
med,10,1893,3,333.333344,3,1.3940486715704634
med,10,1893,4,238.095245,3,1.8822442395898806
med,10,1893,5,200.0,3,1.9996228549412955
med,10,1893,6,250.0,3,1.8304000264840086
med,10,1893,7,312.5,3,1.6570066112710937
med,10,1893,8,208.333328,3,2.090119254509037
med,10,1893,9,161.290329,3,2.1936423988621536
med,10,1893,10,263.157898,3,1.7096101657763396
med,10,1893,11,263.157898,3,1.7876772351714973
med,10,1893,12,185.185181,3,2.12951073824051
med,10,1894,1,23.4741783,1,1.0
med,10,1894,2,22.2222214,1,1.0
med,10,1894,3,21.2765961,1,1.0
med,10,1894,4,24.5098038,1,1.0
med,10,1894,5,20.4081631,1,1.0
med,10,1894,6,22.026432,1,1.0
med,10,1894,7,20.4081631,1,1.0
med,10,1894,8,21.73913,1,1.0
med,10,1894,9,22.9357796,1,1.0
med,10,1894,10,22.1238937,1,1.0
med,10,1894,11,19.762846,1,1.0
med,10,1894,12,23.9234447,1,1.0
med,10,1895,1,28.7356319,2,1.403647610803513
med,10,1895,2,34.2465744,2,1.2760081788567146
med,10,1895,3,29.4117641,2,1.3934152301281026
med,10,1895,4,32.2580643,2,1.3193429217303545
med,10,1895,5,31.0559006,2,1.3589396917133911
med,10,1895,6,29.7619057,2,1.3863827781863525
med,10,1895,7,33.5570488,2,1.292679209759126
med,10,1895,8,35.2112694,2,1.2663745085449767
med,10,1895,9,32.8947372,2,1.2974489427310318
med,10,1895,10,35.7142868,2,1.2496530243331763
med,10,1895,11,30.30303,2,1.3607574458736487
med,10,1895,12,31.8471336,2,1.328350319731077
med,10,1896,1,102.040817,2,1.0808391055273292
med,10,1896,2,94.3396225,2,1.081032067570141
med,10,1896,3,86.2068939,2,1.0854309893123222
med,10,1896,4,98.0392151,2,1.0716434832419452
med,10,1896,5,94.3396225,2,1.0795695188058716
med,10,1896,6,96.1538467,2,1.0776359485622673
med,10,1896,7,108.695656,2,1.0647569853511762
med,10,1896,8,119.047623,2,1.0631880952534005
med,10,1896,9,138.888885,2,1.0575647420759084
med,10,1896,10,156.25,2,1.0453268934982658
med,10,1896,11,111.111115,2,1.065612501474915
med,10,1896,12,106.38298,2,1.0709818858044398
med,10,1897,1,11.5207376,2,1.7719564829565566
med,10,1897,2,12.1065378,2,1.5590800722371094
med,10,1897,3,13.2978725,2,1.2368970212230588
med,10,1897,4,11.5473442,2,1.756102198876503
med,10,1897,5,12.6903553,2,1.3821237177644778
med,10,1897,6,12.3762379,2,1.4586577482738905
med,10,1897,7,12.8205128,2,1.3501779399747518
med,10,1897,8,11.261261,2,1.8700480325894415
med,10,1897,9,11.210762,2,1.831156885393671
med,10,1897,10,11.4155254,2,1.8095561821593087
med,10,1897,11,11.1358576,2,1.8685342431187633
med,10,1897,12,12.1359224,2,1.531091107861082
med,10,1898,1,39.370079,4,1.7426165082089087
med,10,1898,2,37.3134346,4,1.7583456265314932
med,10,1898,3,39.370079,3,1.6691478638133772
med,10,1898,4,37.0370369,3,1.706376578626152
med,10,1898,5,37.3134346,4,1.7858918060816749
med,10,1898,6,34.9650345,4,1.8657713442041557
med,10,1898,7,35.9712219,4,1.7888346289579542
med,10,1898,8,42.0168076,3,1.667404748727329
med,10,1898,9,35.7142868,4,1.878203143256267
med,10,1898,10,38.7596893,4,1.7855666317265373
med,10,1898,11,39.370079,4,1.718765628516266
med,10,1898,12,35.7142868,4,1.8184228879384077
med,10,1899,1,16.3934422,1,1.0
med,10,1899,2,15.7232704,1,1.0
med,10,1899,3,16.8350163,1,1.0
med,10,1899,4,16.2337666,1,1.0
med,10,1899,5,15.3374233,1,1.0
med,10,1899,6,16.7785244,1,1.0
med,10,1899,7,14.9700603,1,1.0
med,10,1899,8,16.8918915,1,1.0
med,10,1899,9,15.8730154,1,1.0
med,10,1899,10,15.3374233,1,1.0
med,10,1899,11,15.5763245,1,1.0
med,10,1899,12,16.2866459,1,1.0
med,10,1900,1,6.15006161,2,1.1673766519058097
med,10,1900,2,5.7870369,1,1.0
med,10,1900,3,6.58761549,2,1.247946649290673
med,10,1900,4,6.85871077,2,1.3047510461497225
med,10,1900,5,6.57030201,2,1.23913166935319
med,10,1900,6,6.45161295,2,1.221878410329232
med,10,1900,7,6.83994532,2,1.3223304548594657
med,10,1900,8,6.17283964,2,1.1510095493148516
med,10,1900,9,6.43500662,2,1.213996953747968
med,10,1900,10,5.72082376,2,1.0478757334306312
med,10,1900,11,6.21118021,2,1.1744294072139119
med,10,1900,12,6.73854446,2,1.2885827801586305
med,10,1901,1,25.2525253,2,1.7476760424866198
med,10,1901,2,25.6410255,2,1.746481779806413
med,10,1901,3,23.8095245,2,1.7481045451127508
med,10,1901,4,24.8756218,2,1.7457872513313064
med,10,1901,5,24.8756218,2,1.7448122008804967
med,10,1901,6,25.2525253,2,1.7472364832769132
med,10,1901,7,24.0384617,2,1.7499795969752878
med,10,1901,8,22.026432,2,1.7496688459277268
med,10,1901,9,23.2558136,2,1.750126261292703
med,10,1901,10,23.3644867,2,1.748289905440943
med,10,1901,11,26.5957451,2,1.743162999522921
med,10,1901,12,23.9234447,2,1.7511475541555441
med,10,1902,1,294.117645,2,1.5504517976678531
med,10,1902,2,217.391312,2,1.5771421320302415
med,10,1902,3,357.142853,2,1.5378920976409889
med,10,1902,4,312.5,2,1.5459144157006426
med,10,1902,5,625.0,2,1.5057534177244467
med,10,1902,6,263.157898,2,1.5643598019880678
med,10,1902,7,555.555542,2,1.518758060160935
med,10,1902,8,416.666656,2,1.5258988679002372
med,10,1902,9,277.777771,2,1.5545269655314315
med,10,1902,10,250.0,2,1.5663480274793966
med,10,1902,11,357.142853,2,1.5356577552893442
med,10,1902,12,454.545441,2,1.5214151938265026
med,10,1903,1,34.9650345,1,1.0
med,10,1903,2,33.3333321,1,1.0
med,10,1903,3,32.051281,1,1.0
med,10,1903,4,34.2465744,1,1.0
med,10,1903,5,34.9650345,1,1.0
med,10,1903,6,31.6455688,2,1.0095737175505082
med,10,1903,7,32.051281,1,1.0
med,10,1903,8,33.1125832,1,1.0
med,10,1903,9,34.2465744,1,1.0
med,10,1903,10,35.2112694,1,1.0
med,10,1903,11,34.9650345,1,1.0
med,10,1903,12,33.5570488,1,1.0
med,10,1904,1,104.166664,2,1.9940247142596008
med,10,1904,2,111.111115,2,1.994313645362176
med,10,1904,3,119.047623,2,1.891762633617693
med,10,1904,4,113.63636,2,1.9562161895384662
med,10,1904,5,116.279068,2,1.9423104584184838
med,10,1904,6,111.111115,2,1.997043692479532
